id;title;brand;normal_price;low_price;high_price;oferta;categoria1;categoria2;datetime;Atributos;sin_stock;page;ahorro;ahorro_percent;kilo
4088;Papas Fritas Pringles BBQ 158 g;Pringles;2190.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4089;Mix vegetales mostaza miel 180 g;Buka;2699.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4090;Almendra tostada 700 g;Alto La Cruz;8790.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4091;Alcaparras Frasco 142 g2 5L  Españolas;Fragata;1499.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4092;Papas Fritas Buka Tomate 185 g;Buka;2439.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4093;Bruschetta Perfect Choice 280 g2 5L  Esparrago Verde;Perfect Choice;2639.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4094;Popcorn mantequilla para microondas 85 g;Act II;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4095;Almendras con miel 80 g;Marco Polo;0.0;1479.0;1849.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;370.0;0.564;1.0
4096;Habas fritas 150 g;Inka Crops;0.0;1199.0;1699.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;500.0;0.763;1.0
4097;Pasta de alcachofa frasco 140 g;Buka;2299.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4098;Papas Fritas Lays Sabor Ketchup 200 g;Lays;1929.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4099;Hummus con tahini 100 g;Red Spoon;1459.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4100;Mix vegetales 180 g;Buka;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4101;Mani Flamin Hot Maniax 150 g;Evercrisp;1479.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4102;Bruschetta de Pimiento Perfect Choice 280 g;Perfect Choice;2639.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4103;Souffle auténtico maní 170 g;Hips;2469.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4104;Pepinillos en rodajas 200 g;Don Juan;1919.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;5;0.0;0.0;1.0
4105;Pickles 200 g;Traverso;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4106;Nuez cuarto 700 g;Alto La Cruz;8390.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4107;Aceitunas verdes con carozo 550 g;Cuisine & Co;3199.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4108;Terra Bites quinoa BBQ 110 g;Marco Polo;2199.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4109;Maní japonés Maniax sal y limón 160 g;Evercrisp;1479.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4110;Popcorn coco vainilla 210 g;Puripop;2419.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4111;Maní Confitado Marco Polo Bolsa 80 g;Marco Polo;0.0;559.0;699.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;140.0;0.214;1.0
4112;Papas Fritas Marco Polo Rústicas Sal de Mar 380 g;Marco Polo;3239.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4113;Papotas sal de mar 150 g;Pancho Villa;1999.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4114;Mix arándanos 130 g;Granuts;1929.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4115;Maní japonés Maniax limón y ají 160 g;Evercrisp;1479.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4116;Popped lenteja tomate albahaca 98 g;Mizos;2099.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4117;Manzana deshidratada 20 g;Cuisine & Co;650.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4118;Aceitunas verdes rellenas de pasta de anchoa 250 g;Don Juan;0.0;1807.0;2259.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;452.0;0.69;1.0
4119;Nachos La Costeña Lata 220 grs.;La Costeña;1999.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4120;Chucrut 200 g;Traverso;0.0;727.0;969.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;242.0;0.369;1.0
4121;Fruits & Nuts Marco Polo 80 g;Marco Polo;1479.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4122;Maní japonés 900 g;De La Rosa;6529.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4123;Crunchis Marco Polo sabor maní2 5L  110 g;Marco Polo;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4124;Salsa tártara 250 g;Don Juan;1219.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4125;Pistachos sin Sal Millantú Bolsa 100 g;Millantú;2719.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4126;Tika chips salmón 180 g;Tika;3490.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4127;Aceitunas verdes sin carozo 330 g;Nucete;2469.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4128;Mix frutos secos bol. 700g;Alto La Cruz;8990.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4129;Mix fruta y yoghurt 130 g;Granuts;1929.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4130;Alcaparras Frasco 110 g2 5L  Cocktail;Gourmet;1779.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4131;Castañas de cajú con miel 80 g;Marco Polo;2199.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4132;Almendras con Miel Millantú Bolsa 100 g;Millantú;2159.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4133;Maní salado 150 g;Granuts;0.0;999.0;1149.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;150.0;0.229;1.0
4134;Trail mix 80 g;Frutisa;1379.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4135;Pistachos Salados Millantú Bolsa 150 g;Millantú;4069.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4136;Mix nuts 120 g;Granuts;1929.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4137;Tropical mix 80 g;Frutisa;1379.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4138;Surtido Salado Millantú Bolsa 120 g;Millantú;1499.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4139;Almendras Saladas Millantú Bolsa 80 g;Millantú;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4140;Papotas BBQ chipotle 150 g;Pancho Villa;1999.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4141;Surtido Cocktail Millantú Bolsa 200 g;Millantú;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4142;Popcorn oliva sal de mar 125 g;Puripop;0.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4143;Pepinillos Kühne Frasco 850 g;Kühne;4799.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4144;Papas Fritas Marco Polo Rústicas Rejilla 185 g;Marco Polo;2449.0;0.0;0.0;0;despensa;coctel;2022-07-16 21:25:28.860226;1 un;1;6;0.0;0.0;1.0
4145;Crema Maggi de Espárragos 68g;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4146;Sopa Maggi Caracolitos 76g;Maggi;0.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4147;Sopa Maggi sabor Pollo con Arroz 70g;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4148;Sopa Maggi sabor Costilla con Fideos 60g;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4149;Sopa Maggi Pollo con Sémola 68g;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4150;Crema Maggi Choclo 79g;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4151;Puré de Papas Maggi 250g;Maggi;1559.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4152;Sopa para Uno Maggi Espárragos 14g;Maggi;0.0;239.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-239.0;-0.365;1.0
4153;Crema Maggi de Tomates 78g;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4154;Crema Maggi Zapallo 54g 4 porciones;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4155;Puré de papas con leche 8 porciones caja 250 g;Hoffmann;1439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4156;Crema Maggi Lentejas sabor Longaniza 63g 5 porciones;Maggi;0.0;459.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-459.0;-0.7;1.0
4157;Sopa Individual Gourmet Sobre 15 g2 5L  Consomé de Pollo2 5L  Sopa para Uno;Gourmet;0.0;319.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-319.0;-0.487;1.0
4158;Sopa para Uno Maggi Pollo Merkén 16g;Maggi;0.0;369.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-369.0;-0.563;1.0
4159;Sopa para Uno Maggi Pollo Fideo 16g;Maggi;0.0;369.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-369.0;-0.563;1.0
4160;Sopa para Uno Maggi Lentejas 16g;Maggi;0.0;369.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-369.0;-0.563;1.0
4161;Puré de papas instantáneo 250 g;Cuisine & Co;1439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4162;Sopa para Uno Maggi Costillas Fideos 16g;Maggi;0.0;369.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-369.0;-0.563;1.0
4163;Crema Individual Gourmet Sobre 18 g2 5L  Choclo2 5L  Sopa para uno;Gourmet;0.0;319.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-319.0;-0.487;1.0
4164;Sopa pollo fideos 55 g;Naturezza;439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4165;Crema de champiñones 60 g;Naturezza;439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4166;Crema Maggi de la Huerta Espinaca Puerro Ciboulette 42g 2 porciones;Maggi;869.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4167;Puré de Papas Maggi 1kg;Maggi;5399.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4168;Sopa caracolitos Gourmet 74 g;Gourmet;0.0;439.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-439.0;-0.67;1.0
4169;Sopa posta cabello 55 g;Naturezza;439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4170;Crema Maggi de la Huerta Champiñones 42g 2 porciones;Maggi;869.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4171;Puré de Papas Maggi 125g;Maggi;999.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4172;Sopa Individual Gourmet Carne con Crutones2 5L  Sopa para Uno2 5L  Sobre2 5L 15 g;Gourmet;0.0;319.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-319.0;-0.487;1.0
4173;Sopa de costillas 60 g;Santa Isabel;319.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4174;Sopa casera pantrucas 110 g;Naturezza;1019.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4175;Sopa pollo con fideos Gourmet 70 g;Gourmet;0.0;439.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-439.0;-0.67;1.0
4176;Crema de esparragos 68 g;Santa Isabel;0.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4177;Sopa de pollo con fideos 70 g;Santa Isabel;319.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4178;Crema individual Gourmet sobre 15 g2 5L  espárragos;Gourmet;0.0;319.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;-319.0;-0.487;1.0
4179;Crema espárragos 65 g;Naturezza;439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4180;Caldo en polvo Maggi sabor pollo frasco 992 5L 2g;Maggi;1859.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4181;Crema de Zapallo Gourmet Sobre 53 g2 5L  Receta Premium;Gourmet;749.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4182;Pasta para uno bolognesa 70 g;Carozzi;1039.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4183;Sopa costilla fideos 55 g;Naturezza;439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4184;Caldo en polvo Maggi Verduras 35g (5x7g);Maggi;649.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4185;Sopa Come bien Vivebien pollo con fideos 60 g;Maggi;579.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4186;Puré de papas instantáneo tradicional 1 kg;Alcafood;4699.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4187;Crema Maggi Vive Bien de Espárragos 64g;Maggi;579.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4188;Caldo en polvo Maggi Gallina 35g (5x7g);Maggi;649.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4189;Sopa Come bien Vivebien costilla 56 g;Maggi;579.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4190;Sopa instantánea con fideos sabor pollo 65 g;Traverso;0.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4191;Crema Maggi de la Huerta Zapallo Jengibre 42g 2 porciones;Maggi;869.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4192;Caldo en polvo Maggi Carne 35g (5x7g);Maggi;649.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4193;Sopa costilla con fideos Gourmet 62 g;Gourmet;0.0;439.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;-439.0;-0.67;1.0
4194;Crema de Alcachofas Gourmet 53 g;Gourmet;749.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4195;Crema de Tomates Gourmet Sobre 53 g2 5L  Al parmesano;Gourmet;749.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4196;Puré de papas 1 kg;Máxima MP;3779.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4197;Sopa instantánea con fideos sabor carne 65 g;Traverso;0.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4198;Puré de papas instantáneo 800 g;Cuisine & Co;4569.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4199;Crema choclo 60 g;Naturezza;439.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4200;Crema de Champiñones Gourmet Sobre 50 g2 5L  Receta Premium;Gourmet;749.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4201;Puré 125 g;Hoffmann;1079.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4202;Comida Instantánea Maruchan Sobre 85 g2 5L  Sabor Pollo;Maruchan;549.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4203;Puré de papas instantáneo tradicional 250 g;Alcafood;1449.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4204;Comida instantánea Maruchan 64 g2 5L  carne asada;Maruchan;0.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4205;Ramen Maruchan 85 g2 5L  Sabor a carne de res;Maruchan;549.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4206;Caldo en polvo Maggi Costilla 35g (5x7g);Maggi;649.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4207;Sopa de caracolitos 76 g;Santa Isabel;319.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4208;Crema de choclo 79 g;Santa Isabel;319.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4209;Caldo de carne 80 g;Cuisine & Co;689.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4210;Caldo gallina 80 g;Cuisine & Co;689.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4211;Caldo verduras 80 g;Cuisine & Co;689.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4212;Crema de Espárragos Gourmet Sobre 53 g2 5L  Receta Premium;Gourmet;749.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4213;Pack sopas y cremas 3 un.;Maggi;1499.0;0.0;0.0;0;despensa;instantaneos-y-sopas;2022-07-16 21:25:28.860226;1 un;1;2;0.0;0.0;1.0
4214;Tortalista brownies 350 g;Selecta;1999.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4215;Crema de Leche Nestlé 200ml;Nestlé;1119.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4216;Crema de leche light 200 ml;Loncoleche;939.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4217;Polvo de hornear Imperial 100g;Imperial;0.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4218;Crema de leche Colun 200 ml;Colun;1039.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4219;Crema de leche 200 ml;Cuisine & Co;939.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4220;Crema de Leche Nestlé 1L;Nestlé;4619.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4221;Crema espesa 200 g;Soprole;1079.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4222;Crema sin lactosa 200 ml;Loncoleche;1069.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4223;Gelatina frambuesa 100 g;Cuisine & Co;659.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4224;Crema de leche 1 L;Cuisine & Co;3669.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4225;Gelatina frutilla 100 g;Cuisine & Co;659.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4226;Gelatina stevia berries 22 g;Cuisine & Co;679.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4227;Gelatina piña 100 g;Cuisine & Co;659.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4228;Crema de leche sin tapa 1 L;Colun;3769.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4229;Levadura seca 125 g;Collico;1859.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4230;Coco rallado blanco sobre 100 g;Gourmet;769.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4231;Gelatina sin azúcar berries 22 g;Vivo;0.0;749.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;-749.0;-1.143;1.0
4232;Gelatina stevia naranja 22 g;Cuisine & Co;679.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4233;Esencia de vainilla botella 100 cc;Gourmet;759.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4234;Crema chantilly 250 g;Cuisine & Co;0.0;2790.0;3239.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;449.0;0.685;1.0
4235;Gelatina sin azúcar berries 20 g;Livean;699.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4236;Crema Alternative sin lactosa clásica 200 ml;Vilay;1059.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4237;Gelatina sin azúcar piña 22 g;Vivo;0.0;749.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;-749.0;-1.143;1.0
4238;Gelatina stevia limón 22 g;Cuisine & Co;679.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4239;Esencia de Vainilla Gourmet Botella 500 cc;Gourmet;2139.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
4240;Pack 6 un. Crema de leche 200 ml;Cuisine & Co;5094.0;0.0;0.0;0;despensa;reposteria;2022-07-16 21:25:28.860226;1 un;1;1;0.0;0.0;1.0
